sid,lat,lon,vmax,pmin,time,basin_geo
b'1960273N13117',13.0,103.9,,,37210.375000000466,Other
b'1960273N13117',12.8,103.8,,,37210.500000000466,Other
b'1960273N13117',12.6,103.6,,,37210.625000000466,Other
b'1960273N13117',12.4,103.4,,,37210.750000000466,Other
b'1960273N13117',12.2,103.2,,,37210.875000000466,Other
b'1960273N13117',12.1,103.0,,,37211.000000000466,Other
b'1960273N13117',12.1,102.8,,,37211.125000000466,Other
b'1960273N13117',12.1,102.7,,,37211.250000000466,Other
b'1960273N13117',12.1,102.5,,,37211.375000000466,Other
b'1960273N13117',12.2,102.4,,,37211.500000000466,Other
b'1960273N13117',12.3,102.3,,,37211.625000000466,Other
b'1960273N13117',12.4,102.3,,,37211.750000000466,Other
b'1960273N13117',12.5,102.2,,,37211.875000000466,Other
b'1960273N13117',12.7,102.0,,,37212.000000000466,Other
b'1960273N13117',13.0,101.8,,,37212.125000000466,Other
b'1960273N13117',13.3,101.5,,,37212.250000000466,Other
b'1960273N13117',13.6,101.1,,,37212.375000000466,Other
b'1960273N13117',14.0,100.7,,,37212.500000000466,Other
b'1960273N13117',14.4,100.2,,,37212.625000000466,Other
b'1960273N13117',14.9,99.6,,,37212.750000000466,Other
b'1960273N13117',15.3,99.1,,,37212.875000000466,Other
b'1960273N13117',15.6,98.6,,,37213.000000000466,Other
b'1960273N13117',15.7,98.2,,,37213.125000000466,Other
b'1960273N13117',15.8,97.9,,,37213.250000000466,Other
b'1960273N13117',15.8,97.7,,,37213.375000000466,Other
b'1960273N13117',15.8,97.4,,,37213.500000000466,Other
b'1960273N13117',15.8,97.1,,,37213.625000000466,Other
b'1960273N13117',15.9,96.9,,,37213.750000000466,Other
b'1960273N13117',15.9,96.6,,,37213.875000000466,Other
b'1960273N13117',16.0,96.3,,,37214.000000000466,Other
b'1960273N13117',16.2,95.9,,,37214.125000000466,Other
b'1960273N13117',16.3,95.4,,,37214.250000000466,Other
b'1960273N13117',16.6,94.9,,,37214.375000000466,Other
b'1960273N13117',16.8,94.4,,,37214.500000000466,Other
b'1960273N13117',17.0,94.0,,,37214.625000000466,Other
b'1960273N13117',17.4,93.6,,,37214.750000000466,Other
b'1960273N13117',17.6,93.3,,,37214.875000000466,Other
b'1960273N13117',17.8,93.1,,,37215.000000000466,Other
b'1960273N13117',17.9,93.0,,,37215.125000000466,Other
b'1960273N13117',18.1,92.8,,,37215.250000000466,Other
b'1960273N13117',18.2,92.7,,,37215.375000000466,Other
b'1960273N13117',18.4,92.5,,,37215.500000000466,Other
b'1960273N13117',18.6,92.3,,,37215.625000000466,Other
b'1960273N13117',18.8,92.1,,,37215.750000000466,Other
b'1960273N13117',18.9,92.0,,,37215.875000000466,Other
b'1960273N13117',19.1,91.8,,,37216.000000000466,Other
b'1960273N13117',19.3,91.6,,,37216.125000000466,Other
b'1960273N13117',19.5,91.4,,,37216.250000000466,Other
b'1960273N13117',19.8,91.2,,,37216.375000000466,Other
b'1960273N13117',20.1,91.0,,,37216.500000000466,Other
b'1960273N13117',20.4,90.8,,,37216.625000000466,Other
b'1960273N13117',20.7,90.6,,,37216.750000000466,Other
b'1960273N13117',20.9,90.5,,,37216.875000000466,Other
b'1960273N13117',21.1,90.4,,,37217.000000000466,Other
b'1960273N13117',21.4,90.3,,,37217.125000000466,Other
b'1960273N13117',21.7,90.3,,,37217.250000000466,Other
b'1960273N13117',22.0,90.4,,,37217.375000000466,Other
b'1960273N13117',22.3,90.5,,,37217.500000000466,Other
b'1960273N13117',22.6,90.7,,,37217.625000000466,Other
b'1960273N13117',22.8,90.9,,,37217.750000000466,Other
b'1960273N13117',23.0,91.2,,,37217.875000000466,Other
b'1960273N13117',23.2,91.6,,,37218.000000000466,Other
b'1960273N13117',23.3,92.0,,,37218.125000000466,Other
b'1960302N08090',7.5,90.0,,,37234.750000000466,BoB
b'1960302N08090',7.5,89.9,,,37234.875000000466,BoB
b'1960302N08090',7.6,89.7,,,37235.000000000466,BoB
b'1960302N08090',7.8,89.4,,,37235.125000000466,BoB
b'1960302N08090',8.2,89.0,,,37235.250000000466,BoB
b'1960302N08090',8.6,88.5,,,37235.375000000466,BoB
b'1960302N08090',9.0,88.1,,,37235.500000000466,BoB
b'1960302N08090',9.4,87.7,,,37235.625000000466,BoB
b'1960302N08090',9.9,87.4,,,37235.750000000466,BoB
b'1960302N08090',10.3,87.1,,,37235.875000000466,BoB
b'1960302N08090',10.8,86.8,,,37236.000000000466,BoB
b'1960302N08090',11.3,86.6,,,37236.125000000466,BoB
b'1960302N08090',11.8,86.4,,,37236.250000000466,BoB
b'1960302N08090',12.3,86.3,,,37236.375000000466,BoB
b'1960302N08090',12.9,86.3,,,37236.500000000466,BoB
b'1960302N08090',13.4,86.3,,,37236.625000000466,BoB
b'1960302N08090',13.9,86.3,,,37236.750000000466,BoB
b'1960302N08090',14.3,86.4,,,37236.875000000466,BoB
b'1960302N08090',14.8,86.5,,,37237.000000000466,BoB
b'1960302N08090',15.3,86.7,,,37237.125000000466,BoB
b'1960302N08090',15.9,87.0,,,37237.250000000466,BoB
b'1960302N08090',16.6,87.3,,,37237.375000000466,BoB
b'1960302N08090',17.2,87.7,,,37237.500000000466,BoB
b'1960302N08090',17.8,88.1,,,37237.625000000466,BoB
b'1960302N08090',18.3,88.5,,,37237.750000000466,BoB
b'1960302N08090',18.7,88.9,,,37237.875000000466,BoB
b'1960302N08090',19.1,89.2,,,37238.000000000466,BoB
b'1960302N08090',19.4,89.6,,,37238.125000000466,BoB
b'1960312N11069',10.5,69.2,,,37244.750000000466,AS
b'1960312N11069',10.5,69.1,,,37244.875000000466,AS
b'1960312N11069',10.6,69.0,,,37245.000000000466,AS
b'1960312N11069',10.8,68.8,,,37245.125000000466,AS
b'1960312N11069',11.0,68.6,,,37245.250000000466,AS
b'1960312N11069',11.2,68.3,,,37245.375000000466,AS
b'1960312N11069',11.4,68.1,,,37245.500000000466,AS
b'1960312N11069',11.6,67.8,,,37245.625000000466,AS
b'1960312N11069',11.8,67.6,,,37245.750000000466,AS
b'1960312N11069',12.0,67.3,,,37245.875000000466,AS
b'1960312N11069',12.2,67.1,,,37246.000000000466,AS
b'1960312N11069',12.4,66.8,,,37246.125000000466,AS
b'1960312N11069',12.6,66.6,,,37246.250000000466,AS
b'1960312N11069',12.7,66.4,,,37246.375000000466,AS
b'1960312N11069',12.8,66.3,,,37246.500000000466,AS
b'1960312N11069',12.9,66.2,,,37246.625000000466,AS
b'1960312N11069',13.0,66.1,,,37246.750000000466,AS
b'1960312N11069',13.1,65.9,,,37246.875000000466,AS
b'1960312N11069',13.2,65.8,,,37247.000000000466,AS
b'1960312N11069',13.3,65.7,,,37247.125000000466,AS
b'1960312N11069',13.5,65.6,,,37247.250000000466,AS
b'1960312N11069',13.7,65.5,,,37247.375000000466,AS
b'1960312N11069',14.0,65.4,,,37247.500000000466,AS
b'1960312N11069',14.2,65.3,,,37247.625000000466,AS
b'1960312N11069',14.4,65.3,,,37247.750000000466,AS
b'1960312N11069',14.6,65.4,,,37247.875000000466,AS
b'1960312N11069',14.7,65.6,,,37248.000000000466,AS
b'1960312N11069',14.9,65.8,,,37248.125000000466,AS
b'1960315N10081',10.0,81.3,,,37248.125000000466,BoB
b'1960315N10082',10.0,81.8,,,37247.750000000466,BoB
b'1960315N10082',10.0,81.7,,,37247.875000000466,BoB
b'1960315N10082',10.0,81.5,,,37248.000000000466,BoB
b'1960321N11067',10.5,67.1,,,37253.750000000466,AS
b'1960321N11067',10.6,67.0,,,37253.875000000466,AS
b'1960321N11067',10.7,66.9,,,37254.000000000466,AS
b'1960321N11067',10.8,66.8,,,37254.125000000466,AS
b'1960321N11067',10.9,66.7,,,37254.250000000466,AS
b'1960321N11067',10.9,66.6,,,37254.375000000466,AS
b'1960321N11067',11.0,66.6,,,37254.500000000466,AS
b'1960321N11067',11.1,66.5,,,37254.625000000466,AS
b'1960321N11067',11.2,66.4,,,37254.750000000466,AS
b'1960321N11067',11.3,66.3,,,37254.875000000466,AS
b'1960321N11067',11.3,66.3,,,37255.000000000466,AS
b'1960321N11067',11.4,66.3,,,37255.125000000466,AS
b'1960321N11067',11.4,66.3,,,37255.250000000466,AS
b'1960321N11067',11.4,66.3,,,37255.375000000466,AS
b'1960321N11067',11.4,66.3,,,37255.500000000466,AS
b'1960321N11067',11.4,66.3,,,37255.625000000466,AS
b'1960321N11067',11.4,66.3,,,37255.750000000466,AS
b'1960321N11067',11.4,66.4,,,37255.875000000466,AS
b'1960321N11067',11.4,66.3,,,37256.000000000466,AS
b'1960321N11067',11.4,66.3,,,37256.125000000466,AS
b'1960321N11067',11.6,66.1,,,37256.250000000466,AS
b'1960321N11067',12.2,65.6,,,37256.375000000466,AS
b'1960321N11067',12.7,65.1,,,37256.500000000466,AS
b'1960321N11067',12.9,64.5,,,37256.625000000466,AS
b'1960321N11067',12.9,63.9,,,37256.750000000466,AS
b'1960321N11067',12.9,63.3,,,37256.875000000466,AS
b'1960321N11067',12.9,62.7,,,37257.000000000466,AS
b'1960321N11067',12.9,62.3,,,37257.125000000466,AS
b'1960321N11067',12.9,62.0,,,37257.250000000466,AS
b'1960321N11067',12.9,61.7,,,37257.375000000466,AS
b'1960321N11067',12.9,61.4,,,37257.500000000466,AS
b'1960321N11067',12.9,61.1,,,37257.625000000466,AS
b'1960321N11067',12.9,60.8,,,37257.750000000466,AS
b'1960321N11067',12.9,60.5,,,37257.875000000466,AS
b'1960321N11067',12.9,60.2,,,37258.000000000466,AS
b'1960321N11067',12.9,59.8,,,37258.125000000466,AS
b'1960321N11067',12.9,59.4,,,37258.250000000466,AS
b'1960321N11067',12.9,59.0,,,37258.375000000466,AS
b'1960321N11067',12.9,58.5,,,37258.500000000466,AS
b'1960321N11067',12.9,58.0,,,37258.625000000466,AS
b'1960321N11067',12.9,57.5,,,37258.750000000466,AS
b'1960321N11067',12.9,57.0,,,37258.875000000466,AS
b'1960321N11067',13.0,56.6,,,37259.000000000466,AS
b'1960321N11067',13.1,56.2,,,37259.125000000466,AS
b'1960321N11067',13.2,55.9,,,37259.250000000466,AS
b'1960321N11067',13.2,55.7,,,37259.375000000466,AS
b'1960321N11067',13.3,55.6,,,37259.500000000466,AS
b'1960321N11067',13.4,55.5,,,37259.625000000466,AS
b'1960321N11067',13.5,55.3,,,37259.750000000466,AS
b'1960321N11067',13.6,55.2,,,37259.875000000466,AS
b'1960321N11067',13.7,55.0,,,37260.000000000466,AS
b'1960321N11067',13.8,54.8,,,37260.125000000466,AS
b'1960321N11067',13.8,54.5,,,37260.250000000466,AS
b'1960321N11067',13.8,54.2,,,37260.375000000466,AS
b'1960321N11067',13.7,53.8,,,37260.500000000466,AS
b'1960321N11067',13.7,53.5,,,37260.625000000466,AS
b'1960321N11067',13.7,53.2,,,37260.750000000466,AS
b'1960321N11067',13.6,52.9,,,37260.875000000466,AS
b'1960321N11067',13.6,52.5,,,37261.000000000466,AS
b'1960321N11067',13.5,52.2,,,37261.125000000466,AS
b'1960324N11084',10.9,84.0,,,37256.750000000466,BoB
b'1960324N11084',11.3,83.5,,,37256.875000000466,BoB
b'1960324N11084',11.7,83.1,,,37257.000000000466,BoB
b'1960324N11084',11.9,82.9,,,37257.125000000466,BoB
b'1960324N11084',12.0,82.8,,,37257.250000000466,BoB
b'1960324N11084',12.1,82.6,,,37257.375000000466,BoB
b'1960324N11084',12.2,82.5,,,37257.500000000466,BoB
b'1960324N11084',12.3,82.4,,,37257.625000000466,BoB
b'1960324N11084',12.4,82.3,,,37257.750000000466,BoB
b'1960324N11084',12.5,82.1,,,37257.875000000466,BoB
b'1960324N11084',12.7,82.0,,,37258.000000000466,BoB
b'1960324N11084',12.8,81.8,,,37258.125000000466,BoB
b'1960331N10088',10.2,87.8,,,37263.750000000466,BoB
b'1960331N10088',10.4,87.6,,,37263.875000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.000000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.125000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.250000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.375000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.500000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.625000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.750000000466,BoB
b'1960331N10088',10.5,87.5,,,37264.875000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.000000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.125000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.250000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.375000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.500000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.625000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.750000000466,BoB
b'1960331N10088',10.5,87.5,,,37265.875000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.000000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.125000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.250000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.375000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.500000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.625000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.750000000466,BoB
b'1960331N10088',10.5,87.5,,,37266.875000000466,BoB
b'1960331N10088',10.5,87.5,,,37267.000000000466,BoB
b'1960331N10088',10.5,87.5,,,37267.125000000466,BoB
b'1960331N10088',10.6,87.4,,,37267.250000000466,BoB
b'1960331N10088',10.6,87.2,,,37267.375000000466,BoB
b'1960331N10088',10.6,87.0,,,37267.500000000466,BoB
b'1960331N10088',10.7,86.9,,,37267.625000000466,BoB
b'1960331N10088',10.8,86.8,,,37267.750000000466,BoB
b'1960331N10088',11.0,86.7,,,37267.875000000466,BoB
b'1960331N10088',11.2,86.5,,,37268.000000000466,BoB
b'1960331N10088',11.3,86.4,,,37268.125000000466,BoB
b'1960331N10088',11.4,86.3,,,37268.250000000466,BoB
b'1960331N10088',11.5,86.3,,,37268.375000000466,BoB
b'1960331N10088',11.5,86.3,,,37268.500000000466,BoB
b'1960331N10088',11.6,86.2,,,37268.625000000466,BoB
b'1960331N10088',11.7,86.1,,,37268.750000000466,BoB
b'1960331N10088',11.7,86.1,,,37268.875000000466,BoB
b'1960331N10088',11.8,86.0,,,37269.000000000466,BoB
b'1960331N10088',11.9,85.9,,,37269.125000000466,BoB
b'1960331N10088',12.0,85.8,,,37269.250000000466,BoB
b'1960331N10088',12.1,85.7,,,37269.375000000466,BoB
b'1960331N10088',12.3,85.5,,,37269.500000000466,BoB
b'1960331N10088',12.4,85.4,,,37269.625000000466,BoB
b'1960331N10088',12.5,85.3,,,37269.750000000466,BoB
b'1960331N10088',12.6,85.2,,,37269.875000000466,BoB
b'1960331N10088',12.8,85.0,,,37270.000000000466,BoB
b'1960331N10088',12.9,84.9,,,37270.125000000466,BoB
b'1960332N08105',8.2,105.3,,,37264.500000000466,Other
b'1960332N08105',8.3,105.1,,,37264.625000000466,Other
b'1960332N08105',8.3,104.9,,,37264.750000000466,Other
b'1960332N08105',8.4,104.7,,,37264.875000000466,Other
b'1960332N08105',8.5,104.3,,,37265.000000000466,Other
b'1960332N08105',8.6,103.8,,,37265.125000000466,Other
b'1960332N08105',8.7,103.2,,,37265.250000000466,Other
b'1960332N08105',8.9,102.5,,,37265.375000000466,Other
b'1960332N08105',9.0,101.7,,,37265.500000000466,Other
b'1960332N08105',9.2,101.1,,,37265.625000000466,Other
b'1960332N08105',9.5,100.5,,,37265.750000000466,Other
b'1960332N08105',9.6,99.7,,,37265.875000000466,Other
b'1960332N08105',9.6,98.6,,,37266.000000000466,Other
b'1960332N08105',9.2,97.0,,,37266.125000000466,Other
b'1960332N08105',8.6,95.1,,,37266.250000000466,Other
b'1960332N08105',8.1,93.2,,,37266.375000000466,Other
b'1960332N08105',7.7,91.4,,,37266.500000000466,Other
b'1960332N08105',7.7,89.7,,,37266.625000000466,Other
b'1960332N08105',7.9,88.2,,,37266.750000000466,Other
b'1960332N08105',8.2,87.0,,,37266.875000000466,Other
b'1960332N08105',8.5,86.2,,,37267.000000000466,Other
b'1960332N08105',8.7,86.0,,,37267.125000000466,Other
b'1960332N08105',9.0,86.1,,,37267.250000000466,Other
b'1961009N10082',9.5,81.9,,,37308.250000000466,BoB
b'1961009N10082',9.4,81.6,,,37308.375000000466,BoB
b'1961009N10082',9.4,81.4,,,37308.500000000466,BoB
b'1961009N10082',9.4,81.2,,,37308.625000000466,BoB
b'1961009N10082',9.4,81.0,,,37308.750000000466,BoB
b'1961009N10082',9.3,80.9,,,37308.875000000466,BoB
b'1961009N10082',9.3,80.7,,,37309.000000000466,BoB
b'1961009N10082',9.2,80.4,,,37309.125000000466,BoB
b'1961009N10082',9.1,80.0,,,37309.250000000466,BoB
b'1961009N10082',9.0,79.5,,,37309.375000000466,BoB
b'1961009N10082',8.9,78.9,,,37309.500000000466,BoB
b'1961009N10082',8.8,78.3,,,37309.625000000466,BoB
b'1961009N10082',8.6,77.8,,,37309.750000000466,BoB
b'1961009N10082',8.4,77.2,,,37309.875000000466,BoB
b'1961009N10082',8.2,76.7,,,37310.000000000466,BoB
b'1961009N10082',7.9,76.1,,,37310.125000000466,BoB
b'1961048N05086',4.7,86.4,,,37347.250000000466,Other
b'1961048N05086',4.8,86.5,,,37347.375000000466,Other
b'1961048N05086',4.9,86.5,,,37347.500000000466,Other
b'1961048N05086',5.0,86.5,,,37347.625000000466,Other
b'1961048N05086',5.1,86.5,,,37347.750000000466,Other
b'1961048N05086',5.1,86.5,,,37347.875000000466,Other
b'1961048N05086',5.2,86.5,,,37348.000000000466,Other
b'1961048N05086',5.3,86.5,,,37348.125000000466,Other
b'1961048N05086',5.5,86.5,,,37348.250000000466,Other
b'1961048N05086',5.7,86.5,,,37348.375000000466,Other
b'1961048N05086',5.9,86.5,,,37348.500000000466,Other
b'1961048N05086',6.1,86.5,,,37348.625000000466,Other
b'1961048N05086',6.2,86.5,,,37348.750000000466,Other
b'1961048N05086',6.3,86.5,,,37348.875000000466,Other
b'1961048N05086',6.4,86.5,,,37349.000000000466,Other
b'1961048N05086',6.6,86.5,,,37349.125000000466,Other
b'1961048N05086',6.9,86.5,,,37349.250000000466,Other
b'1961048N05086',7.4,86.5,,,37349.375000000466,Other
b'1961048N05086',7.9,86.6,,,37349.500000000466,Other
b'1961048N05086',8.3,86.6,,,37349.625000000466,Other
b'1961048N05086',8.6,86.6,,,37349.750000000466,Other
b'1961048N05086',8.9,86.7,,,37349.875000000466,Other
b'1961048N05086',9.1,86.8,,,37350.000000000466,Other
b'1961048N05086',9.3,86.8,,,37350.125000000466,Other
b'1961048N05086',9.5,86.8,,,37350.250000000466,Other
b'1961048N05086',9.7,86.9,,,37350.375000000466,Other
b'1961048N05086',9.8,86.9,,,37350.500000000466,Other
b'1961048N05086',10.0,86.9,,,37350.625000000466,Other
b'1961048N05086',10.1,86.9,,,37350.750000000466,Other
b'1961048N05086',10.3,86.9,,,37350.875000000466,Other
b'1961048N05086',10.4,86.9,,,37351.000000000466,Other
b'1961048N05086',10.5,86.9,,,37351.125000000466,Other
b'1961048N05086',10.6,86.8,,,37351.250000000466,Other
b'1961048N05086',10.6,86.5,,,37351.375000000466,Other
b'1961048N05086',10.6,86.3,,,37351.500000000466,Other
b'1961048N05086',10.6,85.9,,,37351.625000000466,Other
b'1961125N11096',11.0,95.9,,,37423.750000000466,BoB
b'1961125N11096',11.2,95.7,,,37423.875000000466,BoB
b'1961125N11096',11.3,95.6,,,37424.000000000466,BoB
b'1961125N11096',11.4,95.5,,,37424.125000000466,BoB
b'1961125N11096',11.5,95.4,,,37424.250000000466,BoB
b'1961125N11096',11.7,95.2,,,37424.375000000466,BoB
b'1961125N11096',11.8,95.1,,,37424.500000000466,BoB
b'1961125N11096',11.9,95.0,,,37424.625000000466,BoB
b'1961125N11096',12.0,94.9,,,37424.750000000466,BoB
b'1961125N11096',12.1,94.8,,,37424.875000000466,BoB
b'1961125N11096',12.3,94.6,,,37425.000000000466,BoB
b'1961125N11096',12.4,94.5,,,37425.125000000466,BoB
b'1961125N11096',12.6,94.3,,,37425.250000000466,BoB
b'1961125N11096',12.8,94.1,,,37425.375000000466,BoB
b'1961125N11096',13.1,93.9,,,37425.500000000466,BoB
b'1961125N11096',13.3,93.7,,,37425.625000000466,BoB
b'1961125N11096',13.5,93.6,,,37425.750000000466,BoB
b'1961125N11096',13.7,93.4,,,37425.875000000466,BoB
b'1961125N11096',13.9,93.2,,,37426.000000000466,BoB
b'1961125N11096',14.2,92.8,,,37426.125000000466,BoB
b'1961125N11096',14.4,92.5,,,37426.250000000466,BoB
b'1961125N11096',14.7,92.2,,,37426.375000000466,BoB
b'1961125N11096',15.1,91.8,,,37426.500000000466,BoB
b'1961125N11096',15.6,91.5,,,37426.625000000466,BoB
b'1961125N11096',16.1,91.2,,,37426.750000000466,BoB
b'1961125N11096',16.6,90.9,,,37426.875000000466,BoB
b'1961125N11096',17.1,90.6,,,37427.000000000466,BoB
b'1961125N11096',17.7,90.4,,,37427.125000000466,BoB
b'1961125N11096',18.2,90.1,,,37427.250000000466,BoB
b'1961125N11096',18.8,89.9,,,37427.375000000466,BoB
b'1961125N11096',19.3,89.8,,,37427.500000000466,BoB
b'1961125N11096',19.9,89.7,,,37427.625000000466,BoB
b'1961125N11096',20.4,89.7,,,37427.750000000466,BoB
b'1961125N11096',21.0,89.6,,,37427.875000000466,BoB
b'1961125N11096',21.5,89.6,,,37428.000000000466,BoB
b'1961125N11096',22.0,89.7,,,37428.125000000466,BoB
b'1961125N11096',22.5,90.0,,,37428.250000000466,BoB
b'1961125N11096',23.0,90.4,,,37428.375000000466,BoB
b'1961125N11096',23.5,90.8,,,37428.500000000466,BoB
b'1961143N14073',13.5,72.7,,,37441.750000000466,AS
b'1961143N14073',13.7,72.8,,,37441.875000000466,AS
b'1961143N14073',13.9,72.9,,,37442.000000000466,AS
b'1961143N14073',14.0,73.0,,,37442.125000000466,AS
b'1961143N14073',14.1,73.1,,,37442.250000000466,AS
b'1961143N14073',14.2,73.1,,,37442.375000000466,AS
b'1961143N14073',14.3,73.2,,,37442.500000000466,AS
b'1961143N14073',14.4,73.2,,,37442.625000000466,AS
b'1961143N14073',14.5,73.2,,,37442.750000000466,AS
b'1961143N14073',14.6,73.3,,,37442.875000000466,AS
b'1961143N14073',14.8,73.3,,,37443.000000000466,AS
b'1961143N14073',15.0,73.3,,,37443.125000000466,AS
b'1961143N14073',15.3,73.3,,,37443.250000000466,AS
b'1961143N14073',15.7,73.2,,,37443.375000000466,AS
b'1961143N14073',16.1,73.2,,,37443.500000000466,AS
b'1961143N14073',16.4,73.3,,,37443.625000000466,AS
b'1961143N14073',16.7,73.6,,,37443.750000000466,AS
b'1961143N14073',17.0,74.1,,,37443.875000000466,AS
b'1961143N14073',17.2,74.8,,,37444.000000000466,AS
b'1961143N14073',17.4,75.5,,,37444.125000000466,AS
b'1961147N15095',14.5,95.4,,,37445.750000000466,BoB
b'1961147N15095',14.6,95.4,,,37445.875000000466,BoB
b'1961147N15095',14.8,95.3,,,37446.000000000466,BoB
b'1961147N15095',15.0,95.0,,,37446.125000000466,BoB
b'1961147N15095',15.3,94.6,,,37446.250000000466,BoB
b'1961147N15095',15.6,94.2,,,37446.375000000466,BoB
b'1961147N15095',16.0,93.9,,,37446.500000000466,BoB
b'1961147N15095',16.4,93.5,,,37446.625000000466,BoB
b'1961147N15095',16.8,93.2,,,37446.750000000466,BoB
b'1961147N15095',17.3,92.8,,,37446.875000000466,BoB
b'1961147N15095',17.8,92.5,,,37447.000000000466,BoB
b'1961147N15095',18.2,92.2,,,37447.125000000466,BoB
b'1961147N15095',18.4,92.0,,,37447.250000000466,BoB
b'1961147N15095',18.5,91.8,,,37447.375000000466,BoB
b'1961147N15095',18.6,91.6,,,37447.500000000466,BoB
b'1961147N15095',18.7,91.5,,,37447.625000000466,BoB
b'1961147N15095',18.9,91.4,,,37447.750000000466,BoB
b'1961147N15095',19.1,91.3,,,37447.875000000466,BoB
b'1961147N15095',19.3,91.3,,,37448.000000000466,BoB
b'1961147N15095',19.6,91.2,,,37448.125000000466,BoB
b'1961147N15095',19.9,91.2,,,37448.250000000466,BoB
b'1961147N15095',20.3,91.1,,,37448.375000000466,BoB
b'1961147N15095',20.7,91.1,,,37448.500000000466,BoB
b'1961147N15095',21.0,91.1,,,37448.625000000466,BoB
b'1961147N15095',21.3,91.1,,,37448.750000000466,BoB
b'1961147N15095',21.6,91.2,,,37448.875000000466,BoB
b'1961147N15095',22.0,91.4,,,37449.000000000466,BoB
b'1961147N15095',22.3,91.6,,,37449.125000000466,BoB
b'1961147N15095',22.7,91.9,,,37449.250000000466,BoB
